,Date,daynight_category,temp
5327,2017-11-03,night,6.309090909090912
5328,2017-11-04,day,5.819230769230767
5329,2017-11-04,night,5.731818181818183
5330,2017-11-05,day,5.1326923076923086
5331,2017-11-05,night,5.135416666666665
5332,2017-11-06,day,5.1000000000000005
5333,2017-11-06,night,4.665909090909094
5334,2017-11-07,day,4.521153846153846
5335,2017-11-07,night,4.581818181818185
5336,2017-11-08,day,5.48653846153846
5337,2017-11-08,night,5.259090909090912
5338,2017-11-09,day,6.205769230769226
5339,2017-11-09,night,6.090909090909096
5340,2017-11-10,day,6.003846153846151
5341,2017-11-10,night,6.027272727272725
5342,2017-11-11,day,6.709615384615383
5343,2017-11-11,night,6.440909090909089
5344,2017-11-12,day,7.1634615384615365
5345,2017-11-12,night,6.913636363636363
5346,2017-11-13,day,7.5230769230769265
5347,2017-11-13,night,7.345454545454545
5348,2017-11-14,day,6.915384615384617
5349,2017-11-14,night,7.020454545454546
5350,2017-11-15,day,6.892307692307693
5351,2017-11-15,night,6.740909090909088
5352,2017-11-16,day,6.1115384615384585
5353,2017-11-16,night,6.14090909090909
5354,2017-11-17,day,6.021153846153846
5355,2017-11-17,night,5.911363636363633
5356,2017-11-18,day,6.33846153846154
5357,2017-11-18,night,5.993181818181818
5358,2017-11-19,day,5.436538461538462
5359,2017-11-19,night,5.506818181818178
5360,2017-11-20,day,6.453846153846154
5361,2017-11-20,night,6.1000000000000005
5362,2017-11-21,day,6.296153846153846
5363,2017-11-21,night,6.65227272727273
5364,2017-11-22,day,7.18076923076923
5365,2017-11-22,night,7.354545454545454
5366,2017-11-23,day,8.01346153846154
5367,2017-11-23,night,7.684090909090907
5368,2017-11-24,day,7.63269230769231
5369,2017-11-24,night,7.5772727272727245
5370,2017-11-25,day,6.990384615384618
5371,2017-11-25,night,6.97727272727273
5372,2017-11-26,day,7.024999999999998
5373,2017-11-26,night,6.811363636363638
5374,2017-11-27,day,6.8999999999999995
5375,2017-11-27,night,6.6409090909090915
5376,2017-11-28,day,6.540384615384615
5377,2017-11-28,night,6.427272727272728
5378,2017-11-29,day,6.1294117647058854
5379,2017-11-29,night,5.931818181818186
5380,2017-11-30,day,5.944230769230769
5381,2017-11-30,night,5.984090909090909
5382,2017-12-01,day,5.61346153846154
5383,2017-12-01,night,5.861363636363637
5384,2017-12-02,day,5.823076923076925
5385,2017-12-02,night,5.929545454545453
5386,2017-12-03,day,5.813461538461542
5387,2017-12-03,night,5.829545454545452
5388,2017-12-04,day,5.130769230769233
5389,2017-12-04,night,5.143181818181819
5390,2017-12-05,day,4.044230769230769
5391,2017-12-05,night,4.163636363636367
5392,2017-12-06,day,4.157692307692308
5393,2017-12-06,night,3.95227272727273
5394,2017-12-07,day,4.142307692307691
5395,2017-12-07,night,4.086363636363635
5396,2017-12-08,day,3.647058823529413
5397,2017-12-08,night,3.6954545454545435
5398,2017-12-09,day,3.5519230769230767
5399,2017-12-09,night,3.549999999999997
5400,2017-12-10,day,3.7711538461538456
5401,2017-12-10,night,3.6431818181818163
5402,2017-12-11,day,3.3769230769230774
5403,2017-12-11,night,3.352272727272728
5404,2017-12-12,day,3.4980769230769235
5405,2017-12-12,night,3.4772727272727284
5406,2017-12-13,day,4.038461538461539
5407,2017-12-13,night,3.938636363636368
5408,2017-12-14,day,4.1923076923076925
5409,2017-12-14,night,3.9363636363636343
5410,2017-12-15,day,4.413461538461536
5411,2017-12-15,night,4.368181818181816
5412,2017-12-16,day,4.8019230769230745
5413,2017-12-16,night,5.03863636363636
5414,2017-12-17,day,5.530769230769232
5415,2017-12-17,night,5.472727272727279
5416,2017-12-18,day,6.469230769230768
5417,2017-12-18,night,6.07272727272727
5418,2017-12-19,day,5.703846153846154
5419,2017-12-19,night,5.684090909090907
5420,2017-12-20,day,4.815384615384616
5421,2017-12-20,night,4.920454545454546
5422,2017-12-21,day,3.4307692307692297
5423,2017-12-21,night,3.813636363636364
5424,2017-12-22,day,4.101923076923077
5425,2017-12-22,night,3.9181818181818158
5426,2017-12-23,day,3.463461538461538
5427,2017-12-23,night,3.2477272727272717
5428,2017-12-24,day,2.028846153846154
5429,2017-12-24,night,2.106818181818181
5430,2017-12-25,day,2.007692307692308
5431,2017-12-25,night,2.2590909090909084
5432,2017-12-26,day,2.951923076923077
5433,2017-12-26,night,2.945454545454545
5434,2017-12-27,day,3.255769230769232
5435,2017-12-27,night,3.2795454545454548
5436,2017-12-28,day,4.21153846153846
5437,2017-12-28,night,4.074999999999999
5438,2017-12-29,day,4.5942307692307685
5439,2017-12-29,night,4.913636363636365
5440,2017-12-30,day,5.405769230769229
5441,2017-12-30,night,5.231818181818181
5442,2017-12-31,day,4.892307692307693
5443,2017-12-31,night,4.675000000000002
5444,2018-01-01,day,4.14423076923077
5445,2018-01-01,night,3.9340909090909064
5446,2018-01-02,day,4.019230769230766
5447,2018-01-02,night,4.009090909090909
5448,2018-01-03,day,4.313461538461538
5449,2018-01-03,night,4.3886363636363654
5450,2018-01-04,day,4.698076923076921
5451,2018-01-04,night,4.8363636363636395
5452,2018-01-05,day,5.855769230769233
5453,2018-01-05,night,5.7772727272727264
5454,2018-01-06,day,5.8249999999999975
5455,2018-01-06,night,5.8886363636363654
5456,2018-01-07,day,5.425000000000001
5457,2018-01-07,night,5.479545454545457
5458,2018-01-08,day,5.553846153846152
5459,2018-01-08,night,5.6272727272727305
5460,2018-01-09,day,5.992307692307692
5461,2018-01-09,night,5.906818181818184
5462,2018-01-10,day,5.344230769230771
5463,2018-01-10,night,5.477272727272729
5464,2018-01-11,day,5.401923076923079
5465,2018-01-11,night,5.606818181818184
5466,2018-01-12,day,6.1936170212765935
5467,2018-01-12,night,6.190909090909093
5468,2018-01-13,day,6.6692307692307695
5469,2018-01-13,night,6.602272727272731
5470,2018-01-14,day,6.198076923076925
5471,2018-01-14,night,6.506818181818184
5472,2018-01-15,day,6.359615384615386
5473,2018-01-15,night,6.443181818181819
5474,2018-01-16,day,6.788461538461537
5475,2018-01-16,night,6.645454545454546
5476,2018-01-17,day,6.017307692307688
5477,2018-01-17,night,6.279545454545453
5478,2018-01-18,day,6.4653846153846155
5479,2018-01-18,night,6.411363636363637
5480,2018-01-19,day,5.2250000000000005
5481,2018-01-19,night,5.440909090909091
5482,2018-01-20,day,5.330769230769234
5483,2018-01-20,night,5.356818181818179
5484,2018-01-21,day,5.415384615384615
5485,2018-01-21,night,5.275000000000001
5486,2018-01-22,day,5.049999999999996
5487,2018-01-22,night,5.002272727272728
5488,2018-01-23,day,4.609615384615386
5489,2018-01-23,night,4.8113636363636365
5490,2018-01-24,day,5.51153846153846
5491,2018-01-24,night,5.420454545454541
5492,2018-01-25,day,4.767307692307693
5493,2018-01-25,night,5.047500000000003
5494,2018-01-26,day,4.653846153846155
5495,2018-01-26,night,4.756818181818182
5496,2018-01-27,day,5.048076923076925
5497,2018-01-27,night,4.890909090909094
5498,2018-01-28,day,5.755769230769233
5499,2018-01-28,night,5.699999999999995
5500,2018-01-29,day,5.619230769230767
5501,2018-01-29,night,5.952272727272729
5502,2018-01-30,day,5.511538461538464
5503,2018-01-30,night,5.475000000000001
5504,2018-01-31,day,4.738461538461536
5505,2018-01-31,night,4.8727272727272775
5506,2018-02-01,day,5.326923076923077
5507,2018-02-01,night,5.479545454545453
5508,2018-02-02,day,6.11923076923077
5509,2018-02-02,night,6.275000000000002
5510,2018-02-03,day,6.52115384615385
5511,2018-02-03,night,6.68863636363636
5512,2018-02-04,day,7.2788461538461515
5513,2018-02-04,night,7.093181818181815
5514,2018-02-05,day,6.938461538461537
5515,2018-02-05,night,6.818181818181821
5516,2018-02-06,day,6.7057692307692305
5517,2018-02-06,night,6.499999999999999
5518,2018-02-07,day,6.578846153846157
5519,2018-02-07,night,6.365909090909094
5520,2018-02-08,day,7.1230769230769235
5521,2018-02-08,night,6.559090909090909
5522,2018-02-09,day,6.9788461538461535
5523,2018-02-09,night,6.484090909090909
5524,2018-02-10,day,5.938461538461538
5525,2018-02-10,night,5.5249999999999995
5526,2018-02-11,day,5.428846153846155
5527,2018-02-11,night,5.104545454545455
5528,2018-02-12,day,4.842307692307693
5529,2018-02-12,night,4.456818181818181
5530,2018-02-13,day,4.673076923076923
5531,2018-02-13,night,4.425000000000001
5532,2018-02-14,day,4.984615384615386
5533,2018-02-14,night,5.006818181818182
5534,2018-02-15,day,5.196153846153846
5535,2018-02-15,night,5.211363636363635
5536,2018-02-16,day,5.59230769230769
5537,2018-02-16,night,5.499999999999999
5538,2018-02-17,day,4.957692307692308
5539,2018-02-17,night,4.693181818181817
5540,2018-02-18,day,3.936538461538462
5541,2018-02-18,night,3.963636363636361
5542,2018-02-19,day,4.2153846153846155
5543,2018-02-19,night,3.565909090909091
5544,2018-02-20,day,3.4538461538461545
5545,2018-02-20,night,3.1159090909090907
5546,2018-02-21,day,2.5749999999999984
5547,2018-02-21,night,2.252272727272727
5548,2018-02-22,day,2.5461538461538464
5549,2018-02-22,night,1.9772727272727275
5550,2018-02-23,day,1.9057692307692302
5551,2018-02-23,night,2.0750000000000006
5552,2018-02-24,day,3.0519230769230767
5553,2018-02-24,night,2.8363636363636355
5554,2018-02-25,day,3.982692307692309
5555,2018-02-25,night,3.399999999999999
5556,2018-02-26,day,3.667307692307694
5557,2018-02-26,night,3.377272727272727
5558,2018-02-27,day,4.174999999999999
5559,2018-02-27,night,3.9977272727272744
5560,2018-02-28,day,4.530769230769234
5561,2018-02-28,night,4.438636363636367
5562,2018-03-01,day,5.265384615384617
5563,2018-03-01,night,4.943181818181817
5564,2018-03-02,day,4.807692307692306
5565,2018-03-02,night,4.90227272727273
5566,2018-03-03,day,5.140384615384615
5567,2018-03-03,night,4.779545454545454
5568,2018-03-04,day,4.390384615384615
5569,2018-03-04,night,4.452272727272727
5570,2018-03-05,day,4.911538461538463
5571,2018-03-05,night,4.679545454545455
5572,2018-03-06,day,5.63846153846154
5573,2018-03-06,night,5.2250000000000005
5574,2018-03-07,day,4.776923076923077
5575,2018-03-07,night,5.015909090909093
5576,2018-03-08,day,5.725
5577,2018-03-08,night,5.822727272727277
5578,2018-03-09,day,6.0307692307692315
5579,2018-03-09,night,5.843181818181819
5580,2018-03-10,day,5.498076923076923
5581,2018-03-10,night,5.3068181818181825
5582,2018-03-11,day,6.525
5583,2018-03-11,night,6.350000000000001
5584,2018-03-12,day,7.282692307692307
5585,2018-03-12,night,7.206818181818182
5586,2018-03-13,day,7.482692307692303
5587,2018-03-13,night,7.4977272727272695
5588,2018-03-14,day,6.698076923076924
5589,2018-03-14,night,6.618181818181818
5590,2018-03-15,day,5.86923076923077
5591,2018-03-15,night,6.004545454545456
5592,2018-03-16,day,5.749999999999999
5593,2018-03-16,night,6.004545454545454
5594,2018-03-17,day,5.644230769230767
5595,2018-03-17,night,6.031818181818181
5596,2018-03-18,day,6.669230769230769
5597,2018-03-18,night,6.234090909090909
5598,2018-03-19,day,6.55576923076923
5599,2018-03-19,night,6.638636363636365
5600,2018-03-20,day,6.403846153846152
5601,2018-03-20,night,6.461363636363637
5602,2018-03-21,day,6.296153846153843
5603,2018-03-21,night,6.538636363636362
5604,2018-03-22,day,6.651923076923074
5605,2018-03-22,night,6.740909090909093
5606,2018-03-23,day,5.161538461538461
5607,2018-03-23,night,5.463636363636363
5608,2018-03-24,day,5.6000000000000005
5609,2018-03-24,night,5.815909090909086
5610,2018-03-25,day,6.134615384615385
5611,2018-03-25,night,6.009090909090909
5612,2018-03-26,day,5.859615384615385
5613,2018-03-26,night,5.83409090909091
5614,2018-03-27,day,6.227659574468084
5615,2018-03-27,night,6.065909090909088
5616,2018-03-28,day,6.25
5617,2018-03-28,night,6.618181818181816
5618,2018-03-29,day,7.757692307692306
5619,2018-03-29,night,7.586363636363638
5620,2018-03-30,day,7.682692307692306
5621,2018-03-30,night,7.75
5622,2018-03-31,day,8.499999999999998
5623,2018-03-31,night,8.077272727272726
5624,2018-04-01,day,7.309615384615384
5625,2018-04-01,night,7.270454545454544
5626,2018-04-02,day,6.303846153846157
5627,2018-04-02,night,6.0181818181818185
5628,2018-04-03,day,6.482692307692308
5629,2018-04-03,night,6.547727272727273
5630,2018-04-04,day,6.746153846153845
5631,2018-04-04,night,6.704545454545451
5632,2018-04-05,day,7.06923076923077
5633,2018-04-05,night,7.040909090909096
5634,2018-04-06,day,8.934615384615384
5635,2018-04-06,night,8.647727272727273
5636,2018-04-07,day,8.698076923076924
5637,2018-04-07,night,8.888636363636364
5638,2018-04-08,day,6.992307692307694
5639,2018-04-08,night,7.454545454545457
5640,2018-04-09,day,7.963461538461541
5641,2018-04-09,night,8.015909090909092
5642,2018-04-10,day,8.41538461538462
5643,2018-04-10,night,8.64318181818182
5644,2018-04-11,day,7.057692307692308
5645,2018-04-11,night,7.429545454545451
5646,2018-04-12,day,6.603846153846153
5647,2018-04-12,night,6.843181818181813
5648,2018-04-13,day,6.373076923076927
5649,2018-04-13,night,6.643181818181817
5650,2018-04-14,day,7.384615384615382
5651,2018-04-14,night,7.495454545454544
5652,2018-04-15,day,7.582692307692304
5653,2018-04-15,night,7.7522727272727225
5654,2018-04-16,day,7.038461538461537
5655,2018-04-16,night,7.527272727272723
5656,2018-04-17,day,6.986000000000002
5657,2018-04-17,night,7.188636363636363
5658,2018-04-18,day,7.248076923076924
5659,2018-04-18,night,7.495454545454546
5660,2018-04-19,day,8.153846153846153
5661,2018-04-19,night,8.41818181818182
5662,2018-04-20,day,8.317307692307697
5663,2018-04-20,night,8.81363636363637
5664,2018-04-21,day,8.657692307692312
5665,2018-04-21,night,8.799999999999999
5666,2018-04-22,day,8.565384615384612
5667,2018-04-22,night,8.772727272727273
5668,2018-04-23,day,9.086538461538463
5669,2018-04-23,night,9.613636363636363
5670,2018-04-24,day,10.169230769230769
5671,2018-04-24,night,10.64090909090909
5672,2018-04-25,day,10.663461538461538
5673,2018-04-25,night,11.14090909090909
5674,2018-04-26,day,11.050000000000002
5675,2018-04-26,night,11.60909090909091
5676,2018-04-27,day,9.063461538461542
5677,2018-04-27,night,10.30909090909091
5678,2018-04-28,day,8.357692307692306
5679,2018-04-28,night,8.811363636363629
5680,2018-04-29,day,8.346153846153847
5681,2018-04-29,night,8.459090909090904
5682,2018-04-30,day,8.267307692307693
5683,2018-04-30,night,8.54545454545454
5684,2018-05-01,day,8.553846153846154
5685,2018-05-01,night,8.693181818181822
5686,2018-05-02,day,9.728846153846154
5687,2018-05-02,night,9.865909090909089
5688,2018-05-03,day,10.74038461538462
5689,2018-05-03,night,11.211363636363638
5690,2018-05-04,day,10.390384615384612
5691,2018-05-04,night,11.204545454545455
5692,2018-05-05,day,10.296153846153846
5693,2018-05-05,night,10.804545454545448
5694,2018-05-06,day,10.371153846153847
5695,2018-05-06,night,10.863636363636362
5696,2018-05-07,day,9.740384615384615
5697,2018-05-07,night,11.052272727272728
5698,2018-05-08,day,10.434615384615382
5699,2018-05-08,night,11.525000000000004
5700,2018-05-09,day,9.898076923076921
5701,2018-05-09,night,10.752272727272734
5702,2018-05-10,day,8.776923076923074
5703,2018-05-10,night,9.306818181818178
5704,2018-05-11,day,8.575
5705,2018-05-11,night,8.877272727272729
5706,2018-05-12,day,9.90576923076923
5707,2018-05-12,night,10.384090909090917
5708,2018-05-13,day,11.313461538461537
5709,2018-05-13,night,12.284090909090917
5710,2018-05-14,day,11.848076923076919
5711,2018-05-14,night,12.90227272727273
5712,2018-05-15,day,10.742307692307692
5713,2018-05-15,night,12.711363636363641
5714,2018-05-16,day,10.315384615384612
5715,2018-05-16,night,11.884090909090911
5716,2018-05-17,day,10.005769230769234
5717,2018-05-17,night,11.322727272727272
5718,2018-05-18,day,9.653846153846144
5719,2018-05-18,night,10.543181818181822
5720,2018-05-19,day,10.680769230769236
5721,2018-05-19,night,10.693181818181817
5722,2018-05-20,day,10.125000000000002
5723,2018-05-20,night,10.840909090909088
5724,2018-05-21,day,10.530769230769227
5725,2018-05-21,night,10.945454545454544
5726,2018-05-22,day,11.811538461538465
5727,2018-05-22,night,12.572727272727281
5728,2018-05-23,day,12.582692307692305
5729,2018-05-23,night,13.597727272727262
5730,2018-05-24,day,11.071153846153845
5731,2018-05-24,night,12.999999999999998
5732,2018-05-25,day,11.334615384615388
5733,2018-05-25,night,12.381818181818181
5734,2018-05-26,day,10.65384615384615
5735,2018-05-26,night,11.197727272727274
5736,2018-05-27,day,11.432692307692303
5737,2018-05-27,night,11.879545454545461
5738,2018-05-28,day,11.642307692307687
5739,2018-05-28,night,12.318181818181818
5740,2018-05-29,day,10.759615384615383
5741,2018-05-29,night,10.990909090909085
5742,2018-05-30,day,10.613461538461538
5743,2018-05-30,night,10.881818181818183
5744,2018-05-31,day,10.403846153846153
5745,2018-05-31,night,10.663636363636364
5746,2018-06-01,day,10.107692307692304
5747,2018-06-01,night,10.320454545454542
5748,2018-06-02,day,12.221153846153843
5749,2018-06-02,night,12.140909090909089
5750,2018-06-03,day,12.574999999999998
5751,2018-06-03,night,12.536363636363633
5752,2018-06-04,day,11.71346153846154
5753,2018-06-04,night,11.584090909090909
5754,2018-06-05,day,11.494230769230768
5755,2018-06-05,night,11.695454545454544
5756,2018-06-06,day,12.417307692307686
5757,2018-06-06,night,12.527272727272726
5758,2018-06-07,day,12.341176470588229
5759,2018-06-07,night,12.356818181818182
5760,2018-06-08,day,11.68846153846154
5761,2018-06-08,night,11.227272727272725
5762,2018-06-09,day,11.857692307692306
5763,2018-06-09,night,11.297727272727272
5764,2018-06-10,day,10.823076923076924
5765,2018-06-10,night,10.6
5766,2018-06-11,day,11.519230769230766
5767,2018-06-11,night,11.520454545454546
5768,2018-06-12,day,11.951923076923077
5769,2018-06-12,night,12.125
5770,2018-06-13,day,12.60384615384615
5771,2018-06-13,night,12.190909090909093
5772,2018-06-14,day,11.751923076923076
5773,2018-06-14,night,11.68409090909091
5774,2018-06-15,day,12.276923076923074
5775,2018-06-15,night,11.713636363636363
5776,2018-06-16,day,12.68846153846154
5777,2018-06-16,night,12.68409090909091
5778,2018-06-17,day,14.91730769230769
5779,2018-06-17,night,14.845454545454544
5780,2018-06-18,day,15.055769230769233
5781,2018-06-18,night,15.277272727272724
5782,2018-06-19,day,15.386538461538462
5783,2018-06-19,night,15.227272727272718
5784,2018-06-20,day,15.599999999999998
5785,2018-06-20,night,15.554545454545456
5786,2018-06-21,day,13.394230769230775
5787,2018-06-21,night,14.06363636363637
5788,2018-06-22,day,13.759615384615378
5789,2018-06-22,night,13.463636363636361
5790,2018-06-23,day,13.99423076923077
5791,2018-06-23,night,13.695454545454549
5792,2018-06-24,day,14.107692307692304
5793,2018-06-24,night,14.263636363636367
5794,2018-06-25,day,15.259615384615383
5795,2018-06-25,night,14.92272727272727
5796,2018-06-26,day,13.384615384615383
5797,2018-06-26,night,13.352272727272727
5798,2018-06-27,day,13.334615384615384
5799,2018-06-27,night,13.025
5800,2018-06-28,day,13.330769230769231
5801,2018-06-28,night,12.997727272727285
5802,2018-06-29,day,13.628846153846156
5803,2018-06-29,night,13.51818181818182
5804,2018-06-30,day,13.45769230769231
5805,2018-06-30,night,13.204545454545457
5806,2018-07-01,day,13.763461538461538
5807,2018-07-01,night,13.345454545454546
5808,2018-07-02,day,13.74423076923077
5809,2018-07-02,night,13.461363636363632
5810,2018-07-03,day,13.898076923076932
5811,2018-07-03,night,13.55
5812,2018-07-04,day,14.657692307692308
5813,2018-07-04,night,14.361363636363631
5814,2018-07-05,day,15.707692307692316
5815,2018-07-05,night,15.456818181818186
5816,2018-07-06,day,17.23846153846154
5817,2018-07-06,night,16.25681818181818
5818,2018-07-07,day,15.60576923076923
5819,2018-07-07,night,15.018181818181818
5820,2018-07-08,day,15.746153846153844
5821,2018-07-08,night,15.188636363636368
5822,2018-07-09,day,14.807692307692303
5823,2018-07-09,night,14.909090909090912
5824,2018-07-10,day,15.363461538461538
5825,2018-07-10,night,15.011363636363638
5826,2018-07-11,day,15.273076923076925
5827,2018-07-11,night,15.16590909090909
5828,2018-07-12,day,17.334615384615383
5829,2018-07-12,night,16.779545454545453
5830,2018-07-13,day,17.826923076923073
5831,2018-07-13,night,17.327272727272728
5832,2018-07-14,day,17.63076923076923
5833,2018-07-14,night,17.2
5834,2018-07-15,day,18.23076923076923
5835,2018-07-15,night,17.574999999999996
5836,2018-07-16,day,18.390384615384615
5837,2018-07-16,night,17.770454545454548
5838,2018-07-17,day,17.94230769230769
5839,2018-07-17,night,17.38636363636364
5840,2018-07-18,day,16.95576923076924
5841,2018-07-18,night,16.71136363636364
5842,2018-07-19,day,15.774999999999997
5843,2018-07-19,night,15.540909090909087
5844,2018-07-20,day,15.878846153846153
5845,2018-07-20,night,15.213636363636361
5846,2018-07-21,day,15.946153846153843
5847,2018-07-21,night,15.77727272727273
5848,2018-07-22,day,16.28627450980392
5849,2018-07-22,night,16.020454545454545
5850,2018-07-23,day,17.836538461538467
5851,2018-07-23,night,17.186363636363637
5852,2018-07-24,day,17.99230769230769
5853,2018-07-24,night,17.513636363636365
5854,2018-07-25,day,17.901923076923076
5855,2018-07-25,night,17.41136363636363
5856,2018-07-26,day,18.332692307692305
5857,2018-07-26,night,17.663636363636364
5858,2018-07-27,day,18.13653846153846
5859,2018-07-27,night,17.61818181818182
5860,2018-07-28,day,18.074999999999996
5861,2018-07-28,night,17.588636363636365
5862,2018-07-29,day,18.373076923076923
5863,2018-07-29,night,17.76590909090909
5864,2018-07-30,day,18.632692307692306
5865,2018-07-30,night,17.936363636363634
5866,2018-07-31,day,18.10961538461538
5867,2018-07-31,night,17.543181818181818
5868,2018-08-01,day,17.090384615384615
5869,2018-08-01,night,16.58863636363637
5870,2018-08-02,day,15.715384615384615
5871,2018-08-02,night,15.14772727272727
5872,2018-08-03,day,15.378846153846148
5873,2018-08-03,night,14.502272727272727
5874,2018-08-04,day,15.790384615384612
5875,2018-08-04,night,15.509090909090911
5876,2018-08-05,day,17.37884615384615
5877,2018-08-05,night,16.695454545454545
5878,2018-08-06,day,17.740384615384613
5879,2018-08-06,night,17.156818181818178
5880,2018-08-07,day,18.430769230769226
5881,2018-08-07,night,17.71590909090909
5882,2018-08-08,day,18.15
5883,2018-08-08,night,17.447727272727267
5884,2018-08-09,day,17.969230769230776
5885,2018-08-09,night,17.370454545454542
5886,2018-08-10,day,17.922916666666666
5887,2018-08-10,night,17.097727272727273
5888,2018-08-11,day,16.744230769230768
5889,2018-08-11,night,16.02045454545454
5890,2018-08-12,day,15.42115384615384
5891,2018-08-12,night,15.061363636363637
5892,2018-08-13,day,15.848076923076924
5893,2018-08-13,night,15.606818181818186
5894,2018-08-14,day,17.24807692307693
5895,2018-08-14,night,16.681818181818183
5896,2018-08-15,day,17.132692307692306
5897,2018-08-15,night,16.679545454545455
5898,2018-08-16,day,16.20769230769231
5899,2018-08-16,night,16.079545454545457
5900,2018-08-17,day,15.673076923076923
5901,2018-08-17,night,15.654545454545456
5902,2018-08-18,day,16.426923076923075
5903,2018-08-18,night,16.02727272727273
5904,2018-08-19,day,16.524999999999995
5905,2018-08-19,night,15.433333333333335
5906,2018-08-24,day,15.63888888888889
5907,2018-08-24,night,14.785
5908,2018-08-25,day,13.157692307692312
5909,2018-08-25,night,13.113636363636363
5910,2018-08-26,day,13.296153846153848
5911,2018-08-26,night,12.986363636363633
5912,2018-08-27,day,14.64230769230769
5913,2018-08-27,night,14.340909090909093
5914,2018-08-28,day,15.649999999999999
5915,2018-08-28,night,15.397727272727273
5916,2018-08-29,day,15.650000000000002
5917,2018-08-29,night,15.456818181818182
5918,2018-08-30,day,15.765384615384615
5919,2018-08-30,night,15.64772727272727
5920,2018-08-31,day,15.28076923076923
5921,2018-08-31,night,14.952272727272724
5922,2018-09-01,day,14.942307692307692
5923,2018-09-01,night,14.443181818181818
5924,2018-09-02,day,14.21153846153846
5925,2018-09-02,night,14.325
5926,2018-09-03,day,14.971153846153848
5927,2018-09-03,night,14.602272727272727
5928,2018-09-04,day,14.41730769230769
5929,2018-09-04,night,14.429545454545455
5930,2018-09-05,day,14.842307692307688
5931,2018-09-05,night,14.713636363636367
5932,2018-09-06,day,15.449999999999998
5933,2018-09-06,night,15.19090909090909
5934,2018-09-07,day,15.13076923076923
5935,2018-09-07,night,15.134090909090908
5936,2018-09-08,day,15.07307692307692
5937,2018-09-08,night,14.965909090909093
5938,2018-09-09,day,14.603846153846156
5939,2018-09-09,night,14.459090909090913
5940,2018-09-10,day,15.233333333333333
5941,2018-09-10,night,14.777272727272726
5942,2018-09-11,day,13.726923076923079
5943,2018-09-11,night,13.534090909090905
5944,2018-09-12,day,13.484615384615383
5945,2018-09-12,night,13.013636363636362
5946,2018-09-13,day,13.323076923076915
5947,2018-09-13,night,13.120454545454544
5948,2018-09-14,day,13.840384615384624
5949,2018-09-14,night,13.475000000000001
5950,2018-09-15,day,12.769230769230774
5951,2018-09-15,night,13.086363636363638
5952,2018-09-16,day,13.03461538461539
5953,2018-09-16,night,12.831818181818186
5954,2018-09-17,day,12.788461538461537
5955,2018-09-17,night,12.595454545454546
5956,2018-09-18,day,12.61730769230769
5957,2018-09-18,night,12.640909090909092
5958,2018-09-19,day,12.911538461538461
5959,2018-09-19,night,13.006818181818186
5960,2018-09-20,day,13.707692307692309
5961,2018-09-20,night,13.81136363636364
5962,2018-09-21,day,14.324999999999998
5963,2018-09-21,night,14.340909090909083
5964,2018-09-22,day,14.655769230769238
5965,2018-09-22,night,14.5
5966,2018-09-23,day,12.907692307692308
5967,2018-09-23,night,12.925
5968,2018-09-24,day,11.799999999999999
5969,2018-09-24,night,11.786363636363637
5970,2018-09-25,day,11.98269230769231
5971,2018-09-25,night,12.15227272727273
5972,2018-09-26,day,12.315384615384618
5973,2018-09-26,night,12.497727272727273
5974,2018-09-27,day,13.099999999999998
5975,2018-09-27,night,13.111363636363636
5976,2018-09-28,day,13.503846153846158
5977,2018-09-28,night,13.627272727272727
5978,2018-09-29,day,13.499999999999998
5979,2018-09-29,night,13.763636363636362
5980,2018-09-30,day,12.788461538461531
5981,2018-09-30,night,13.149999999999995
5982,2018-10-01,day,12.051923076923076
5983,2018-10-01,night,12.486363636363636
5984,2018-10-02,day,12.473076923076919
5985,2018-10-02,night,12.049999999999999
5986,2018-10-03,day,9.915384615384616
5987,2018-10-03,night,10.5
5988,2018-10-04,day,10.146153846153851
5989,2018-10-04,night,10.072727272727276
5990,2018-10-05,day,9.023529411764706
5991,2018-10-05,night,9.279545454545454
5992,2018-10-06,day,9.76346153846154
5993,2018-10-06,night,9.525
5994,2018-10-07,day,9.726923076923077
5995,2018-10-07,night,9.788636363636366
5996,2018-10-08,day,10.70576923076923
5997,2018-10-08,night,10.749999999999998
5998,2018-10-09,day,11.430769230769227
5999,2018-10-09,night,11.134090909090908
6000,2018-10-10,day,11.290384615384616
6001,2018-10-10,night,11.022727272727273
6002,2018-10-11,day,10.492307692307694
6003,2018-10-11,night,10.702272727272726
6004,2018-10-12,day,9.957692307692309
6005,2018-10-12,night,9.934090909090909
6006,2018-10-13,day,9.84423076923077
6007,2018-10-13,night,9.568181818181818
6008,2018-10-14,day,8.699999999999998
6009,2018-10-14,night,8.763636363636365
6010,2018-10-15,day,8.507692307692308
6011,2018-10-15,night,8.55909090909091
6012,2018-10-16,day,9.051923076923078
6013,2018-10-16,night,9.125000000000002
6014,2018-10-17,day,9.567307692307692
6015,2018-10-17,night,9.604545454545454
6016,2018-10-18,day,9.513461538461538
6017,2018-10-18,night,9.556818181818183
6018,2018-10-19,day,9.192307692307695
6019,2018-10-19,night,9.288636363636362
6020,2018-10-20,day,8.821153846153846
6021,2018-10-20,night,8.779545454545453
6022,2018-10-21,day,7.924999999999999
6023,2018-10-21,night,8.390909090909089
6024,2018-10-22,day,8.28076923076923
6025,2018-10-22,night,8.602272727272728
