,Unnamed: 0,date_range,Down_time,Up_date,Up_time,midpoint,In,Up,Down,chinook0_wild_num,chinook0_hatchery_num,chinook1_wild_num,chinook1_hatchery_num,chum0_wild_num,coho0_wild_num,coho1_wild_num,coho1_hatchery_num,pink0_wild_num,sockeye1_wild_num,sockeye0_wild_num,steelheadsmolt_wild_num,daytime_category,midpoint_doy,doy,year,Date,flow,temp,atu_solstice,atu_april,flow_diff,temp_diff,photoperiod,lunar_phase,photo_diff,trap,Unnamed: 0.1,steelheadsmolt_hatchery_num
117,117,2018-05-19,1899-12-30 21:30:00,2018-05-19,1899-12-30 07:30:00,2018-05-19 02:30:00,10.0,2018-05-19 07:30:00,2018-05-18 21:30:00,45.0,0.0,0.0,,0.0,1.0,124.0,3.0,0.0,5.0,0.0,4.0,night,139.0,139,2018,2018-05-19,4890.0,8.1,667.8,295.0000000000001,440.0,0.0,15.45,0.1667575669992624,0.0333333333333332,screw,138.0,
118,118,2018-05-20,1899-12-30 21:30:00,2018-05-20,1899-12-30 07:00:00,2018-05-20 02:15:00,9.5,2018-05-20 07:00:00,2018-05-19 21:30:00,39.0,0.0,0.0,,0.0,2.0,114.0,1.0,0.0,2.0,0.0,7.0,night,140.0,140,2018,2018-05-20,4910.0,8.1,675.9,303.10000000000014,20.0,0.0,15.5,0.2631573806810763,0.0500000000000007,screw,139.0,
119,119,2018-05-21,1899-12-30 21:30:00,2018-05-21,1899-12-30 06:30:00,2018-05-21 02:00:00,9.0,2018-05-21 06:30:00,2018-05-20 21:30:00,27.0,0.0,0.0,,0.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,night,141.0,141,2018,2018-05-21,4930.0,8.4,684.3,311.5000000000001,20.0,0.3000000000000007,15.533333333333331,0.3711386878050265,0.0333333333333314,screw,140.0,
120,120,2018-05-22,1899-12-30 21:45:00,2018-05-22,1899-12-30 06:30:00,2018-05-22 02:07:30,8.75,2018-05-22 06:30:00,2018-05-21 21:45:00,13.0,0.0,0.0,,0.0,0.0,95.0,6.0,0.0,1.0,0.0,11.0,night,142.0,142,2018,2018-05-22,4960.0,9.0,693.3,320.5000000000001,30.0,0.5999999999999996,15.566666666666666,0.4839067683972294,0.0333333333333349,screw,141.0,
121,121,2018-05-23,1899-12-30 21:30:00,2018-05-23,1899-12-30 06:30:00,2018-05-23 02:00:00,9.0,2018-05-23 06:30:00,2018-05-22 21:30:00,44.0,0.0,0.0,,1.0,1.0,174.0,7.0,0.0,13.0,0.0,22.0,night,143.0,143,2018,2018-05-23,4980.0,9.4,702.6999999999999,329.9000000000001,20.0,0.4000000000000003,15.616666666666667,0.5950986368993261,0.0500000000000007,screw,142.0,
122,122,2018-05-24,1899-12-30 21:45:00,2018-05-24,1899-12-30 03:00:00,2018-05-24 00:22:30,5.25,2018-05-24 03:00:00,2018-05-23 21:45:00,23.0,0.0,1.0,,1.0,3.0,90.0,3.0,0.0,35.0,0.0,17.0,night,144.0,144,2018,2018-05-24,4930.0,9.4,712.0999999999999,339.30000000000007,-50.0,0.0,15.65,0.6992537664685392,0.0333333333333332,screw,143.0,
123,123,2018-05-25,,,,,,,,,,,,,,,,,,,,night,,145,2018,2018-05-25,4780.0,9.0,721.0999999999999,348.30000000000007,-150.0,-0.4000000000000003,15.683333333333334,0.7919800762050743,0.0333333333333332,screw,144.0,
124,124,2018-05-26,1899-12-30 21:45:00,2018-05-26,1899-12-30 07:00:00,2018-05-26 02:22:30,9.25,2018-05-26 07:00:00,2018-05-25 21:45:00,45.0,0.0,1.0,,1.0,0.0,87.0,2.0,0.0,16.0,0.0,6.0,night,146.0,146,2018,2018-05-26,4700.0,8.7,729.8,357.00000000000006,-80.0,-0.3000000000000007,15.716666666666669,0.8699242553633719,0.0333333333333349,screw,145.0,
125,125,2018-05-27,1899-12-30 21:45:00,2018-05-27,1899-12-30 06:30:00,2018-05-27 02:07:30,8.75,2018-05-27 06:30:00,2018-05-26 21:45:00,36.0,0.0,1.0,,2.0,2.0,72.0,3.0,0.0,3.0,0.0,13.0,night,147.0,147,2018,2018-05-27,4440.0,8.7,738.5,365.7000000000001,-260.0,0.0,15.75,0.9306515435199548,0.0333333333333314,screw,146.0,
126,126,2018-05-28,1899-12-30 22:00:00,2018-05-28,1899-12-30 06:30:00,2018-05-28 02:15:00,8.5,2018-05-28 06:30:00,2018-05-27 22:00:00,27.0,0.0,3.0,,1.0,1.0,41.0,0.0,0.0,0.0,0.0,6.0,night,148.0,148,2018,2018-05-28,4600.0,9.1,747.6,374.80000000000007,160.0,0.4000000000000003,15.783333333333331,0.9725457076292862,0.0333333333333314,screw,147.0,
127,127,2018-05-29,1899-12-30 21:45:00,2018-05-29,1899-12-30 07:00:00,2018-05-29 02:22:30,9.25,2018-05-29 07:00:00,2018-05-28 21:45:00,33.0,0.0,1.0,,0.0,1.0,55.0,1.0,0.0,0.0,0.0,4.0,night,149.0,149,2018,2018-05-29,4860.0,8.8,756.4,383.6000000000001,260.0,-0.2999999999999989,15.816666666666666,0.9947685493025088,0.0333333333333349,screw,148.0,
128,128,2018-05-30,1899-12-30 22:00:00,2018-05-30,1899-12-30 07:00:00,2018-05-30 02:30:00,9.0,2018-05-30 07:00:00,2018-05-29 22:00:00,19.0,0.0,0.0,,0.0,1.0,42.0,0.0,0.0,0.0,0.0,3.0,night,150.0,150,2018,2018-05-30,4900.0,8.6,765.0,392.2000000000001,40.0,-0.200000000000001,15.85,0.9972555460620516,0.0333333333333332,screw,149.0,
129,129,2018-05-31,1899-12-30 22:00:00,2018-05-31,1899-12-30 07:00:00,2018-05-31 02:30:00,9.0,2018-05-31 07:00:00,2018-05-30 22:00:00,10.0,0.0,0.0,,0.0,0.0,23.0,0.0,0.0,0.0,0.0,2.0,night,151.0,151,2018,2018-05-31,4830.0,8.7,773.7,400.9000000000001,-70.0,0.0999999999999996,15.866666666666667,0.9806898522747268,0.0166666666666674,screw,150.0,
130,130,2018-06-01,1899-12-30 22:00:00,2018-06-01,1899-12-30 07:00:00,2018-06-01 02:30:00,9.0,2018-06-01 07:00:00,2018-05-31 22:00:00,18.0,0.0,0.0,,0.0,1.0,19.0,0.0,0.0,0.0,0.0,3.0,night,152.0,152,2018,2018-06-01,4320.0,8.3,782.0,409.2000000000001,-510.0,-0.3999999999999986,15.9,0.9464050413188412,0.0333333333333332,screw,151.0,
131,131,2018-06-02,1899-12-30 22:00:00,2018-06-02,1899-12-30 07:00:00,2018-06-02 02:30:00,9.0,2018-06-02 07:00:00,2018-06-01 22:00:00,5.0,0.0,0.0,,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,night,153.0,153,2018,2018-06-02,4410.0,8.6,790.6,417.8000000000001,90.0,0.2999999999999989,15.916666666666666,0.8962079239817768,0.0166666666666657,screw,152.0,
132,132,2018-06-03,1899-12-30 21:45:00,2018-06-03,1899-12-30 00:45:00,2018-06-02 23:15:00,3.0,2018-06-03 00:45:00,2018-06-02 21:45:00,5.0,0.0,0.0,,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,night,153.0,154,2018,2018-06-03,4350.0,8.9,799.5,426.7000000000001,-60.0,0.3000000000000007,15.95,0.8321614502243802,0.0333333333333332,screw,153.0,
133,133,2018-06-04,1899-12-30 22:00:00,2018-06-04,1899-12-30 07:00:00,2018-06-04 02:30:00,9.0,2018-06-04 07:00:00,2018-06-03 22:00:00,20.0,0.0,1.0,,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,night,155.0,155,2018,2018-06-04,4410.0,8.4,807.9,435.1000000000001,60.0,-0.5,15.966666666666669,0.7563985023698401,0.0166666666666692,screw,154.0,
134,134,2018-06-05,1899-12-30 22:00:00,2018-06-05,1899-12-30 07:00:00,2018-06-05 02:30:00,9.0,2018-06-05 07:00:00,2018-06-04 22:00:00,18.0,0.0,1.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,night,156.0,156,2018,2018-06-05,4400.0,8.4,816.3,443.50000000000006,-10.0,0.0,16.0,0.6710372766328859,0.0333333333333314,screw,155.0,
135,135,2018-06-06,1899-12-30 22:00:00,2018-06-06,1899-12-30 07:00:00,2018-06-06 02:30:00,9.0,2018-06-06 07:00:00,2018-06-05 22:00:00,13.0,0.0,0.0,,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,night,157.0,157,2018,2018-06-06,4350.0,8.6,824.9,452.1000000000001,-50.0,0.1999999999999993,16.016666666666666,0.5782406033852923,0.0166666666666657,screw,156.0,
136,136,2018-06-07,1899-12-30 22:00:00,2018-06-07,1899-12-30 07:00:00,2018-06-07 02:30:00,9.0,2018-06-07 07:00:00,2018-06-06 22:00:00,13.0,0.0,1.0,,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,night,158.0,158,2018,2018-06-07,4390.0,8.9,833.8,461.00000000000006,40.0,0.3000000000000007,16.033333333333335,0.4804181689570484,0.0166666666666692,screw,157.0,
137,137,2018-06-08,1899-12-30 22:00:00,2018-06-08,1899-12-30 06:30:00,2018-06-08 02:15:00,8.5,2018-06-08 06:30:00,2018-06-07 22:00:00,23.0,0.0,0.0,,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,night,159.0,159,2018,2018-06-08,4300.0,8.7,842.5,469.7000000000001,-90.0,-0.200000000000001,16.05,0.3805124818931288,0.0166666666666657,screw,158.0,
138,138,2018-06-09,1899-12-30 22:00:00,2018-06-09,1899-12-30 06:30:00,2018-06-09 02:15:00,8.5,2018-06-09 06:30:00,2018-06-08 22:00:00,28.0,0.0,0.0,,0.0,0.0,24.0,0.0,0.0,2.0,0.0,0.0,night,160.0,160,2018,2018-06-09,4470.0,8.6,851.1,478.30000000000007,170.0,-0.0999999999999996,16.066666666666666,0.2822934918372642,0.0166666666666657,screw,159.0,
139,139,2018-06-10,1899-12-30 22:00:00,2018-06-10,1899-12-30 06:30:00,2018-06-10 02:15:00,8.5,2018-06-10 06:30:00,2018-06-09 22:00:00,26.0,0.0,0.0,,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,night,161.0,161,2018,2018-06-10,4320.0,8.2,859.3000000000001,486.50000000000006,-150.0,-0.4000000000000003,16.083333333333332,0.1905093854005907,0.0166666666666657,screw,160.0,
140,140,2018-06-11,1899-12-30 22:00:00,2018-06-11,1899-12-30 07:00:00,2018-06-11 02:30:00,9.0,2018-06-11 07:00:00,2018-06-10 22:00:00,11.0,0.0,0.0,,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,night,162.0,162,2018,2018-06-11,4290.0,8.0,867.3000000000001,494.50000000000006,-30.0,-0.1999999999999993,16.1,0.1107829841444986,0.0166666666666692,screw,161.0,
141,141,2018-06-12,1899-12-30 22:00:00,2018-06-12,1899-12-30 07:00:00,2018-06-12 02:30:00,9.0,2018-06-12 07:00:00,2018-06-11 22:00:00,17.0,0.0,0.0,,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,night,163.0,163,2018,2018-06-12,4350.0,8.1,875.4000000000001,502.6000000000001,60.0,0.0999999999999996,16.116666666666667,0.0491541032574222,0.0166666666666657,screw,162.0,
142,142,2018-06-13,1899-12-30 22:00:00,2018-06-13,1899-12-30 07:00:00,2018-06-13 02:30:00,9.0,2018-06-13 07:00:00,2018-06-12 22:00:00,16.0,65.0,0.0,,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,night,164.0,164,2018,2018-06-13,4460.0,8.1,883.5000000000001,510.7000000000001,110.0,0.0,16.133333333333333,0.011272332330029,0.0166666666666657,screw,163.0,
143,143,2018-06-14,1899-12-30 22:00:00,2018-06-14,1899-12-30 06:30:00,2018-06-14 02:15:00,8.5,2018-06-14 06:30:00,2018-06-13 22:00:00,10.0,114.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,night,165.0,165,2018,2018-06-14,4370.0,8.1,891.6000000000001,518.8000000000001,-90.0,0.0,16.133333333333333,0.0013832376245785,0.0,screw,164.0,
144,144,2018-06-15,1899-12-30 22:00:00,2018-06-15,1899-12-30 06:30:00,2018-06-15 02:15:00,8.5,2018-06-15 06:30:00,2018-06-14 22:00:00,48.0,227.0,1.0,,1.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,night,166.0,166,2018,2018-06-15,4300.0,8.2,899.8000000000002,527.0000000000001,-70.0,0.0999999999999996,16.15,0.0213845618323199,0.0166666666666657,screw,165.0,
145,145,2018-06-16,1899-12-30 22:00:00,2018-06-16,1899-12-30 06:30:00,2018-06-16 02:15:00,8.5,2018-06-16 06:30:00,2018-06-15 22:00:00,24.0,66.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,night,167.0,167,2018,2018-06-16,4350.0,8.5,908.3000000000002,535.5000000000001,50.0,0.3000000000000007,16.15,0.0702760272619404,0.0,screw,166.0,
146,146,2018-06-17,1899-12-30 22:00:00,2018-06-17,1899-12-30 07:00:00,2018-06-17 02:30:00,9.0,2018-06-17 07:00:00,2018-06-16 22:00:00,13.0,53.0,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,night,168.0,168,2018,2018-06-17,4410.0,8.6,916.9000000000002,544.1000000000001,60.0,0.0999999999999996,16.166666666666668,0.1442322026022488,0.0166666666666692,screw,167.0,
147,147,2018-06-18,1899-12-30 21:45:00,2018-06-18,1899-12-30 07:00:00,2018-06-18 02:22:30,9.25,2018-06-18 07:00:00,2018-06-17 21:45:00,60.0,133.0,1.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,night,169.0,169,2018,2018-06-18,4390.0,8.8,925.7000000000002,552.9000000000001,-20.0,0.200000000000001,16.166666666666668,0.2372951751822818,0.0,screw,168.0,
148,148,2018-06-19,1899-12-30 22:00:00,2018-06-19,1899-12-30 07:00:00,2018-06-19 02:30:00,9.0,2018-06-19 07:00:00,2018-06-18 22:00:00,52.0,88.0,0.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,night,170.0,170,2018,2018-06-19,4390.0,9.0,934.7000000000002,561.9000000000001,0.0,0.1999999999999993,16.166666666666668,0.3424479577292716,0.0,screw,169.0,
149,149,2018-06-20,1899-12-30 22:00:00,2018-06-19,1899-12-30 23:00:00,2018-06-19 22:30:00,1.0,2018-06-19 23:00:00,2018-06-19 22:00:00,28.0,71.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,night,170.0,171,2018,2018-06-20,4330.0,9.2,943.9000000000002,571.1000000000001,-60.0,0.1999999999999993,16.166666666666668,0.4527035361158983,0.0,screw,170.0,
150,150,2018-06-21,1899-12-30 22:00:00,2018-06-21,1899-12-30 00:01:00,2018-06-20 23:00:30,2.01666666666667,2018-06-21 00:01:00,2018-06-20 22:00:00,34.0,57.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,night,171.0,172,2018,2018-06-21,4340.0,9.2,953.1000000000004,580.3000000000002,10.0,0.0,16.166666666666668,0.5618966768144543,0.0,screw,171.0,
151,151,2018-06-22,1899-12-30 22:00:00,2018-06-22,1899-12-30 06:30:00,2018-06-22 02:15:00,8.5,2018-06-22 06:30:00,2018-06-21 22:00:00,98.0,133.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,night,173.0,173,2018,2018-06-22,4290.0,9.3,962.4000000000002,589.6000000000001,-50.0,0.1000000000000014,16.166666666666668,0.665052229703355,0.0,screw,172.0,
152,152,2018-06-23,1899-12-30 22:00:00,2018-06-23,1899-12-30 07:00:00,2018-06-23 02:30:00,9.0,2018-06-23 07:00:00,2018-06-22 22:00:00,67.0,48.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,night,174.0,174,2018,2018-06-23,3900.0,9.2,971.6000000000004,598.8000000000002,-390.0,-0.1000000000000014,16.166666666666668,0.7583645005249754,0.0,screw,173.0,
153,153,2018-06-24,1899-12-30 22:00:00,2018-06-24,1899-12-30 07:00:00,2018-06-24 02:30:00,9.0,2018-06-24 07:00:00,2018-06-23 22:00:00,21.0,16.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,night,175.0,175,2018,2018-06-24,4030.0,9.4,981.0000000000002,608.2000000000002,130.0,0.200000000000001,16.166666666666668,0.838980432345998,0.0,screw,174.0,
154,154,2018-06-25,1899-12-30 21:45:00,2018-06-25,1899-12-30 07:00:00,2018-06-25 02:22:30,9.25,2018-06-25 07:00:00,2018-06-24 21:45:00,59.0,28.0,0.0,,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,night,176.0,176,2018,2018-06-25,4400.0,9.5,990.5000000000002,617.7000000000002,370.0,0.0999999999999996,16.15,0.9047436396783012,-0.0166666666666692,screw,175.0,
155,155,2018-06-26,,,,,,,,,,,,,,,,,,,,night,,177,2018,2018-06-26,4390.0,9.3,999.8000000000002,627.0000000000001,-10.0,-0.1999999999999993,16.15,0.954025011577057,0.0,screw,176.0,
156,156,2018-06-27,1899-12-30 22:00:00,2018-06-27,1899-12-30 06:30:00,2018-06-27 02:15:00,8.5,2018-06-27 06:30:00,2018-06-26 22:00:00,16.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,night,178.0,178,2018,2018-06-27,3620.0,9.4,1009.2000000000002,636.4000000000001,-770.0,0.0999999999999996,16.133333333333333,0.9856730939693364,-0.0166666666666657,screw,177.0,
157,157,2018-06-28,1899-12-30 22:00:00,2018-06-28,1899-12-30 07:00:00,2018-06-28 02:30:00,9.0,2018-06-28 07:00:00,2018-06-27 22:00:00,29.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,night,179.0,179,2018,2018-06-28,2940.0,9.3,1018.5,645.7,-680.0,-0.0999999999999996,16.133333333333333,0.9990496872452695,0.0,screw,178.0,
158,158,2018-06-29,1899-12-30 22:00:00,2018-06-29,1899-12-30 06:30:00,2018-06-29 02:15:00,8.5,2018-06-29 06:30:00,2018-06-28 22:00:00,5.0,23.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,night,180.0,180,2018,2018-06-29,2990.0,9.2,1027.7,654.9000000000001,50.0,-0.1000000000000014,16.116666666666667,0.9940820083552524,-0.0166666666666657,screw,179.0,
159,159,2018-06-30,,,,,,,,,,,,,,,,,,,,night,,181,2018,2018-06-30,3120.0,9.2,1036.9,664.1000000000001,130.0,0.0,16.1,0.9712680205280372,-0.0166666666666657,screw,180.0,
160,160,2018-07-01,1899-12-30 22:00:00,2018-07-01,1899-12-30 07:00:00,2018-07-01 02:30:00,9.0,2018-07-01 07:00:00,2018-06-30 22:00:00,4.0,8.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,night,182.0,182,2018,2018-07-01,2990.0,9.3,1046.2,673.4000000000001,-130.0,0.1000000000000014,16.1,0.9316064696935886,0.0,screw,181.0,
161,161,2018-07-02,1899-12-30 21:45:00,2018-07-02,1899-12-30 07:00:00,2018-07-02 02:22:30,9.25,2018-07-02 07:00:00,2018-07-01 21:45:00,17.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,night,183.0,183,2018,2018-07-02,2970.0,9.2,1055.4,682.6000000000001,-20.0,-0.1000000000000014,16.083333333333332,0.8764688146893681,-0.0166666666666692,screw,182.0,
162,162,2018-07-03,1899-12-30 22:00:00,2018-07-03,1899-12-30 07:00:00,2018-07-03 02:30:00,9.0,2018-07-03 07:00:00,2018-07-02 22:00:00,5.0,23.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,night,184.0,184,2018,2018-07-03,2910.0,9.2,1064.6,691.8000000000002,-60.0,0.0,16.066666666666666,0.8074661953580837,-0.0166666666666657,screw,183.0,
163,163,2018-07-04,,,,,,,,,,,,,,,,,,,,night,,185,2018,2018-07-04,3130.0,9.6,1074.2,701.4000000000002,220.0,0.4000000000000003,16.05,0.7263773659141858,-0.0166666666666657,screw,184.0,
164,164,2018-07-05,,,,,,,,,,,,,,,,,,,,night,,186,2018,2018-07-05,2960.0,9.7,1083.9,711.1000000000003,-170.0,0.0999999999999996,16.016666666666666,0.6351903903534399,-0.0333333333333349,screw,185.0,
165,165,2018-07-06,1899-12-30 22:00:00,2018-07-06,1899-12-30 07:30:00,2018-07-06 02:45:00,9.5,2018-07-06 07:30:00,2018-07-05 22:00:00,8.0,11.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,night,187.0,187,2018,2018-07-06,3000.0,9.8,1093.7,720.9000000000002,40.0,0.1000000000000014,16.0,0.536277073811537,-0.0166666666666657,screw,186.0,
166,166,2018-07-07,1899-12-30 21:45:00,2018-07-07,1899-12-30 07:30:00,2018-07-07 02:37:30,9.75,2018-07-07 07:30:00,2018-07-06 21:45:00,15.0,30.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,night,188.0,188,2018,2018-07-07,3150.0,9.6,1103.3,730.5000000000002,150.0,-0.200000000000001,15.983333333333333,0.4326731161554809,-0.0166666666666674,screw,187.0,
167,167,2018-07-08,1899-12-30 22:00:00,2018-07-08,1899-12-30 07:30:00,2018-07-08 02:45:00,9.5,2018-07-08 07:30:00,2018-07-07 22:00:00,28.0,32.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,night,189.0,189,2018,2018-07-08,3280.0,9.8,1113.1,740.3000000000002,130.0,0.200000000000001,15.95,0.3283732299133832,-0.0333333333333332,screw,188.0,
168,168,2018-07-09,1899-12-30 22:00:00,2018-07-09,1899-12-30 07:00:00,2018-07-09 02:30:00,9.0,2018-07-09 07:00:00,2018-07-08 22:00:00,7.0,13.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,night,190.0,190,2018,2018-07-09,3150.0,9.8,1122.9,750.1000000000001,-130.0,0.0,15.933333333333334,0.2285262928246916,-0.0166666666666657,screw,189.0,
169,169,2018-07-10,,,,,,,,,,,,,,,,,,,,night,,191,2018,2018-07-10,3110.0,9.9,1132.8,760.0000000000001,-40.0,0.0999999999999996,15.9,0.1393402068992154,-0.0333333333333332,screw,190.0,
0,0,2019-01-24 12:00:00,,,,,,,,,,,,,,,,,,,,day,,24,2019,2019-01-24,6150.0,5.2,131.3,,-490.0,0.1000000000000005,9.183333333333334,0.8877828438681826,0.0333333333333332,scoop,23.0,
1,1,2019-01-25 12:00:00,,,,,,,,,,,,,,,,,,,,day,,25,2019,2019-01-25,6460.0,5.2,136.5,,310.0,0.0,9.233333333333333,0.8024876822185736,0.0499999999999989,scoop,24.0,
2,2,2019-01-26 12:00:00,1899-12-30 08:30:00,2019-01-26,1899-12-30 17:00:00,2019-01-26 12:45:00,8.5,2019-01-26 17:00:00,2019-01-26 08:30:00,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,26.0,26,2019,2019-01-26,6460.0,5.2,141.7,,0.0,0.0,9.266666666666667,0.7031562883001998,0.0333333333333349,scoop,25.0,
3,3,2019-01-27 12:00:00,,,,,,,,,,,,,,,,,,,,day,,27,2019,2019-01-27,6420.0,5.2,146.89999999999998,,-40.0,0.0,9.316666666666666,0.5965969052580155,0.0499999999999989,scoop,26.0,
4,4,2019-01-28 12:00:00,1899-12-30 08:15:00,2019-01-28,1899-12-30 17:20:00,2019-01-28 12:47:30,9.08333333333333,2019-01-28 17:20:00,2019-01-28 08:15:00,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,28.0,28,2019,2019-01-28,6500.0,5.1,151.99999999999997,,80.0,-0.1000000000000005,9.366666666666667,0.4889036587145682,0.0500000000000007,scoop,27.0,
5,5,2019-01-29 12:00:00,,,,,,,,,,,,,,,,,,,,day,,29,2019,2019-01-29,6540.0,5.0,156.99999999999997,,40.0,-0.0999999999999996,9.416666666666666,0.3850629344260705,0.0499999999999989,scoop,28.0,
6,6,2019-01-30 12:00:00,,,,,,,,,,,,,,,,,,,,day,,30,2019,2019-01-30,6520.0,4.9,161.89999999999998,,-20.0,-0.0999999999999996,9.466666666666669,0.2889395860547647,0.0500000000000024,scoop,29.0,
7,7,2019-01-31 12:00:00,1899-12-30 13:30:00,2019-01-31,1899-12-30 17:15:00,2019-01-31 15:22:30,3.75,2019-01-31 17:15:00,2019-01-31 13:30:00,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,31.0,31,2019,2019-01-31,6520.0,5.0,166.89999999999998,,0.0,0.0999999999999996,9.516666666666666,0.203468622282106,0.0499999999999971,scoop,30.0,
8,8,2019-02-01 12:00:00,,,,,,,,,,,,,,,,,,,,day,,32,2019,2019-02-01,6300.0,5.1,171.99999999999997,,-220.0,0.0999999999999996,9.55,0.1309153002714781,0.0333333333333349,scoop,31.0,
9,9,2019-02-02 12:00:00,,,,,,,,,,,,,,,,,,,,day,,33,2019,2019-02-02,6060.0,5.1,177.09999999999997,,-240.0,0.0,9.6,0.0730818537316957,0.0499999999999989,scoop,32.0,
10,10,2019-02-03 12:00:00,1899-12-30 08:30:00,2019-02-03,1899-12-30 18:00:00,2019-02-03 13:15:00,9.5,2019-02-03 18:00:00,2019-02-03 08:30:00,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,34.0,34,2019,2019-02-03,5920.0,5.0,182.1,,-140.0,-0.0999999999999996,9.65,0.0314080451866876,0.0500000000000007,scoop,33.0,
11,11,2019-02-04 12:00:00,,,,,,,,,,,,,,,,,,,,day,,35,2019,2019-02-04,6570.0,4.3,186.4,,650.0,-0.7000000000000002,9.716666666666669,0.0069663088275868,0.0666666666666682,scoop,34.0,
12,12,2019-02-05 12:00:00,,,,,,,,,,,,,,,,,,,,day,,36,2019,2019-02-05,6430.0,4.0,190.4,,-140.0,-0.2999999999999998,9.766666666666666,0.0003921634862387,0.0499999999999971,scoop,35.0,
13,13,2019-02-06 12:00:00,1899-12-30 15:00:00,2019-02-06,1899-12-30 17:45:00,2019-02-06 16:22:30,2.75,2019-02-06 17:45:00,2019-02-06 15:00:00,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,37.0,37,2019,2019-02-06,6430.0,4.1,194.5,,0.0,0.0999999999999996,9.816666666666666,0.0118093257335705,0.0500000000000007,scoop,36.0,
14,14,2019-02-07 12:00:00,,,,,,,,,,,,,,,,,,,,day,,38,2019,2019-02-07,6410.0,4.1,198.6,,-20.0,0.0,9.866666666666667,0.040801763770361,0.0500000000000007,scoop,37.0,
15,15,2019-02-08 12:00:00,,,,,,,,,,,,,,,,,,,,day,,39,2019,2019-02-08,6630.0,4.2,202.79999999999995,,220.0,0.1000000000000005,9.916666666666666,0.0864603282056493,0.0499999999999989,scoop,38.0,
16,16,2019-02-09 12:00:00,1899-12-30 08:30:00,2019-02-09,1899-12-30 17:45:00,2019-02-09 13:07:30,9.25,2019-02-09 17:45:00,2019-02-09 08:30:00,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,40.0,40,2019,2019-02-09,6360.0,3.9,206.7,,-270.0,-0.3000000000000002,9.966666666666669,0.1474831421234786,0.0500000000000024,scoop,39.0,
17,17,2019-02-10 12:00:00,,,,,,,,,,,,,,,,,,,,day,,41,2019,2019-02-10,6480.0,3.7,210.39999999999995,,120.0,-0.1999999999999997,10.016666666666667,0.2222766700515637,0.0499999999999989,scoop,40.0,
18,18,2019-02-11 12:00:00,,,,,,,,,,,,,,,,,,,,day,,42,2019,2019-02-11,6890.0,3.7,214.09999999999997,,410.0,0.0,10.083333333333334,0.3089853903907029,0.0666666666666664,scoop,41.0,
