,date_range,Down_time,Up_date,Up_time,midpoint,In,Up,Down,chinook0_wild_num,chinook0_hatchery_num,chinook1_wild_num,chinook1_hatchery_num,chum0_wild_num,coho0_wild_num,coho1_wild_num,coho1_hatchery_num,pink0_wild_num,sockeye1_wild_num,sockeye0_wild_num,steelheadsmolt_wild_num,daytime_category,midpoint_doy,doy,year,Date,flow,temp,atu_solstice,atu_april,flow_diff,temp_diff,photoperiod,lunar_phase,photo_diff,trap,steelheadsmolt_hatchery_num,trap_efficiency,chinook0_wild_perhour,chinook0_hatchery_perhour,chinook1_wild_perhour,chinook1_hatchery_perhour,chum0_wild_perhour,coho0_wild_perhour,coho1_wild_perhour,coho1_hatchery_perhour,pink0_wild_perhour,sockeye1_wild_perhour,sockeye0_wild_perhour,steelheadsmolt_wild_perhour,steelheadsmolt_hatchery_perhour,chinook0_wild_num_estimate,chinook0_hatchery_num_estimate,chinook0_wild_perhour_estimate,chinook0_hatchery_perhour_estimate,chinook1_wild_num_estimate,chinook1_hatchery_num_estimate,chinook1_wild_perhour_estimate,chinook1_hatchery_perhour_estimate,chum0_wild_num_estimate,chum0_wild_perhour_estimate,coho0_wild_num_estimate,coho0_wild_perhour_estimate,coho1_wild_num_estimate,coho1_hatchery_num_estimate,coho1_wild_perhour_estimate,coho1_hatchery_perhour_estimate,pink0_wild_num_estimate,pink0_wild_perhour_estimate,sockeye1_wild_num_estimate,sockeye1_wild_perhour_estimate,sockeye0_wild_num_estimate,sockeye0_wild_perhoour_estimate,steelheadsmolt_wild_num_estimate,steelheadsmolt_hatchery_num_estimate,steelheadsmolt_wild_perhour_estimate,steelheadsmolt_hatchery_perhour_estimate
2369,2014-04-17,20:30:00,2014-04-17,07:30:00,2014-04-17 02:00:00,11.0,2014-04-17 07:30:00,2014-04-16 20:30:00,149.0,0.0,0.0,0.0,113.0,7.0,10.0,0.0,10090.0,0.0,0.0,0.0,night,107.0,107,2014,2014-04-17,5340.0,5.2,473.2000000000001,80.30000000000001,20.0,0.2999999999999998,13.85,0.9673227164924376,0.0499999999999989,scoop,,0.022,13.545454545454545,0.0,0.0,0.0,10.272727272727273,0.6363636363636364,0.9090909090909091,0.0,917.2727272727273,0.0,0.0,0.0,,6772.727272727273,0.0,615.702479338843,0.0,0.0,0.0,615.702479338843,0.0,5136.363636363637,466.9421487603306,318.1818181818182,28.925619834710744,454.54545454545456,0.0,41.32231404958678,0.0,458636.36363636365,41694.21487603306,0.0,0.0,0.0,0.0,0.0,,0.0,
2370,2014-04-18,20:30:00,2014-04-17,23:45:00,2014-04-17 22:07:30,3.25,2014-04-17 23:45:00,2014-04-17 20:30:00,39.0,0.0,1.0,0.0,3.0,1.0,9.0,0.0,180.0,0.0,0.0,0.0,night,107.0,108,2014,2014-04-18,5230.0,5.1,478.30000000000007,85.4,-110.0,-0.1000000000000005,13.916666666666666,0.917055287428175,0.0666666666666664,scoop,,0.022,12.0,0.0,0.3076923076923077,0.0,0.9230769230769231,0.3076923076923077,2.769230769230769,0.0,55.38461538461539,0.0,0.0,0.0,,1772.7272727272727,0.0,545.4545454545455,0.0,45.45454545454546,0.0,545.4545454545455,0.0,136.36363636363637,41.95804195804196,45.45454545454546,13.986013986013988,409.0909090909091,0.0,125.87412587412588,0.0,8181.818181818182,2517.482517482518,0.0,0.0,0.0,0.0,0.0,,0.0,
2371,2014-04-19,20:30:00,2014-04-19,07:30:00,2014-04-19 02:00:00,11.0,2014-04-19 07:30:00,2014-04-18 20:30:00,331.0,0.0,1.0,0.0,141.0,50.0,15.0,0.0,4620.0,0.0,0.0,1.0,night,109.0,109,2014,2014-04-19,5310.0,5.0,483.30000000000007,90.4,80.0,-0.0999999999999996,13.966666666666669,0.8454567176332648,0.0500000000000024,scoop,,0.022,30.09090909090909,0.0,0.09090909090909091,0.0,12.818181818181818,4.545454545454546,1.3636363636363635,0.0,420.0,0.0,0.0,0.09090909090909091,,15045.454545454546,0.0,1367.7685950413224,0.0,45.45454545454546,0.0,1367.7685950413224,0.0,6409.090909090909,582.6446280991736,2272.727272727273,206.6115702479339,681.8181818181819,0.0,61.98347107438016,0.0,210000.0,19090.909090909092,0.0,0.0,0.0,0.0,45.45454545454546,,4.132231404958678,
2372,2014-04-20,20:30:00,2014-04-20,06:30:00,2014-04-20 01:30:00,10.0,2014-04-20 06:30:00,2014-04-19 20:30:00,142.0,0.0,0.0,0.0,220.0,14.0,24.0,0.0,5910.0,0.0,0.0,0.0,night,110.0,110,2014,2014-04-20,5330.0,5.2,488.50000000000006,95.6,20.0,0.2000000000000001,14.016666666666667,0.7555840496556796,0.0499999999999989,scoop,,0.022,14.2,0.0,0.0,0.0,22.0,1.4,2.4,0.0,591.0,0.0,0.0,0.0,,6454.545454545455,0.0,645.4545454545455,0.0,0.0,0.0,645.4545454545455,0.0,10000.0,1000.0000000000001,636.3636363636364,63.63636363636363,1090.909090909091,0.0,109.0909090909091,0.0,268636.36363636365,26863.636363636364,0.0,0.0,0.0,0.0,0.0,,0.0,
2373,2014-04-21,20:30:00,2014-04-21,06:30:00,2014-04-21 01:30:00,10.0,2014-04-21 06:30:00,2014-04-20 20:30:00,163.0,0.0,0.0,0.0,82.0,30.0,21.0,0.0,3200.0,0.0,0.0,0.0,night,111.0,111,2014,2014-04-21,5350.0,5.3,493.80000000000007,100.9,20.0,0.0999999999999996,14.083333333333334,0.6517805801841294,0.0666666666666664,scoop,,0.0031545741324921,16.3,0.0,0.0,0.0,8.2,3.0,2.1,0.0,320.0,0.0,0.0,0.0,,51671.00000000022,0.0,5167.100000000022,0.0,0.0,0.0,5167.100000000022,0.0,25994.000000000113,2599.400000000011,9510.00000000004,951.0000000000041,6657.000000000028,0.0,665.7000000000029,0.0,1014400.0000000043,101440.00000000044,0.0,0.0,0.0,0.0,0.0,,0.0,
2374,2014-04-22,20:45:00,2014-04-22,07:00:00,2014-04-22 01:52:30,10.25,2014-04-22 07:00:00,2014-04-21 20:45:00,90.0,0.0,0.0,0.0,53.0,2.0,33.0,0.0,2140.0,0.0,0.0,0.0,night,112.0,112,2014,2014-04-22,5280.0,5.5,499.30000000000007,106.4,-70.0,0.2000000000000001,14.133333333333333,0.5394073500968741,0.0499999999999989,scoop,,0.0031545741324921,8.78048780487805,0.0,0.0,0.0,5.170731707317073,0.1951219512195122,3.2195121951219514,0.0,208.78048780487805,0.0,0.0,0.0,,28530.000000000124,0.0,2783.414634146354,0.0,0.0,0.0,2783.414634146354,0.0,16801.000000000073,1639.1219512195194,634.0000000000027,61.853658536585634,10461.000000000045,0.0,1020.585365853663,0.0,678380.0000000029,66183.41463414663,0.0,0.0,0.0,0.0,0.0,,0.0,
2375,2014-04-23,21:00:00,2014-04-23,06:30:00,2014-04-23 01:45:00,9.5,2014-04-23 06:30:00,2014-04-22 21:00:00,78.0,0.0,0.0,0.0,49.0,6.0,20.0,0.0,2980.0,0.0,0.0,0.0,night,113.0,113,2014,2014-04-23,5320.0,5.2,504.50000000000006,111.6,40.0,-0.2999999999999998,14.183333333333334,0.4245082901628644,0.0500000000000007,scoop,,0.0031545741324921,8.210526315789474,0.0,0.0,0.0,5.157894736842105,0.631578947368421,2.1052631578947367,0.0,313.6842105263158,0.0,0.0,0.0,,24726.000000000106,0.0,2602.7368421052747,0.0,0.0,0.0,2602.7368421052747,0.0,15533.000000000067,1635.0526315789543,1902.0000000000082,200.21052631579033,6340.000000000027,0.0,667.3684210526344,0.0,944660.0000000041,99437.89473684253,0.0,0.0,0.0,0.0,0.0,,0.0,
2376,2014-04-24,21:00:00,2014-04-24,07:00:00,2014-04-24 02:00:00,10.0,2014-04-24 07:00:00,2014-04-23 21:00:00,88.0,0.0,0.0,0.0,74.0,6.0,33.0,0.0,2790.0,0.0,0.0,0.0,night,114.0,114,2014,2014-04-24,5320.0,5.6,510.1000000000001,117.2,0.0,0.3999999999999994,14.25,0.313419194096216,0.0666666666666664,scoop,,0.0031545741324921,8.8,0.0,0.0,0.0,7.4,0.6,3.3,0.0,279.0,0.0,0.0,0.0,,27896.00000000012,0.0,2789.600000000012,0.0,0.0,0.0,2789.600000000012,0.0,23458.000000000102,2345.80000000001,1902.0000000000082,190.2000000000008,10461.000000000045,0.0,1046.1000000000045,0.0,884430.0000000038,88443.00000000038,0.0,0.0,0.0,0.0,0.0,,0.0,
2377,2014-04-25,21:00:00,2014-04-25,07:00:00,2014-04-25 02:00:00,10.0,2014-04-25 07:00:00,2014-04-24 21:00:00,265.0,0.0,0.0,0.0,82.0,84.0,74.0,0.0,6520.0,0.0,0.0,0.0,night,115.0,115,2014,2014-04-25,5310.0,5.5,515.6000000000001,122.7,-10.0,-0.0999999999999996,14.3,0.2123387256472377,0.0500000000000007,scoop,,0.0031545741324921,26.5,0.0,0.0,0.0,8.2,8.4,7.4,0.0,652.0,0.0,0.0,0.0,,84005.00000000036,0.0,8400.500000000036,0.0,0.0,0.0,8400.500000000036,0.0,25994.000000000113,2599.400000000011,26628.000000000113,2662.8000000000116,23458.000000000102,0.0,2345.80000000001,0.0,2066840.0000000088,206684.00000000087,0.0,0.0,0.0,0.0,0.0,,0.0,
2378,2014-04-26,21:00:00,2014-04-26,06:30:00,2014-04-26 01:45:00,9.5,2014-04-26 06:30:00,2014-04-25 21:00:00,91.0,0.0,0.0,0.0,103.0,53.0,44.0,0.0,1980.0,0.0,0.0,0.0,night,116.0,116,2014,2014-04-26,5300.0,5.7,521.3000000000002,128.4,-10.0,0.2000000000000001,14.35,0.1268412268738609,0.0499999999999989,scoop,,0.0031545741324921,9.578947368421053,0.0,0.0,0.0,10.842105263157896,5.578947368421052,4.631578947368421,0.0,208.42105263157896,0.0,0.0,0.0,,28847.000000000124,0.0,3036.526315789487,0.0,0.0,0.0,3036.526315789487,0.0,32651.000000000142,3436.9473684210675,16801.000000000073,1768.526315789481,13948.00000000006,0.0,1468.2105263157957,0.0,627660.0000000027,66069.47368421081,0.0,0.0,0.0,0.0,0.0,,0.0,
2379,2014-04-27,20:15:00,2014-04-27,06:30:00,2014-04-27 01:22:30,10.25,2014-04-27 06:30:00,2014-04-26 20:15:00,49.0,0.0,3.0,0.0,91.0,3.0,69.0,0.0,3020.0,0.0,0.0,1.0,night,117.0,117,2014,2014-04-27,5270.0,5.7,527.0000000000002,134.1,-30.0,0.0,14.4,0.0613964143447567,0.0500000000000007,scoop,,0.0121457489878542,4.780487804878049,0.0,0.2926829268292683,0.0,8.878048780487806,0.2926829268292683,6.7317073170731705,0.0,294.6341463414634,0.0,0.0,0.0975609756097561,,4034.33333333335,0.0,393.59349593496097,0.0,247.00000000000102,0.0,393.59349593496097,0.0,7492.333333333364,730.959349593499,247.00000000000102,24.097560975609856,5681.000000000024,0.0,554.2439024390267,0.0,248646.6666666677,24258.21138211392,0.0,0.0,0.0,0.0,82.33333333333367,,8.032520325203285,
2380,2014-04-28,21:00:00,2014-04-28,06:30:00,2014-04-28 01:45:00,9.5,2014-04-28 06:30:00,2014-04-27 21:00:00,81.0,0.0,0.0,0.0,158.0,21.0,53.0,0.0,3500.0,0.0,0.0,1.0,night,118.0,118,2014,2014-04-28,5320.0,5.8,532.8000000000002,139.9,50.0,0.0999999999999996,14.466666666666669,0.0189750987925066,0.0666666666666682,scoop,,0.0121457489878542,8.526315789473685,0.0,0.0,0.0,16.63157894736842,2.210526315789474,5.578947368421052,0.0,368.42105263157896,0.0,0.0,0.10526315789473684,,6669.000000000027,0.0,702.000000000003,0.0,0.0,0.0,702.000000000003,0.0,13008.66666666672,1369.333333333339,1729.000000000007,182.00000000000077,4363.666666666684,0.0,459.3333333333352,0.0,288166.66666666785,30333.33333333346,0.0,0.0,0.0,0.0,82.33333333333367,,8.666666666666702,
2381,2014-04-29,21:00:00,2014-04-29,07:00:00,2014-04-29 02:00:00,10.0,2014-04-29 07:00:00,2014-04-28 21:00:00,46.0,0.0,1.0,0.0,49.0,7.0,58.0,0.0,1520.0,1.0,0.0,0.0,night,119.0,119,2014,2014-04-29,5320.0,6.0,538.8000000000002,145.9,0.0,0.2000000000000001,14.516666666666666,0.0008394149255183,0.0499999999999971,scoop,,0.0121457489878542,4.6,0.0,0.1,0.0,4.9,0.7,5.8,0.0,152.0,0.1,0.0,0.0,,3787.333333333349,0.0,378.7333333333349,0.0,82.33333333333367,0.0,378.7333333333349,0.0,4034.33333333335,403.43333333333504,576.3333333333358,57.63333333333357,4775.333333333353,0.0,477.5333333333353,0.0,125146.66666666718,12514.666666666719,82.33333333333367,8.233333333333368,0.0,0.0,0.0,,0.0,
2382,2014-04-30,21:55:00,2014-04-30,07:00:00,2014-04-30 02:27:30,9.083333333333334,2014-04-30 07:00:00,2014-04-29 21:55:00,57.0,0.0,1.0,0.0,75.0,3.0,77.0,0.0,4350.0,0.0,0.0,0.0,night,120.0,120,2014,2014-04-30,5360.0,6.3,545.1000000000001,152.20000000000002,40.0,0.2999999999999998,14.566666666666666,0.0065767377375384,0.0500000000000007,scoop,,0.0121457489878542,6.275229357798165,0.0,0.11009174311926605,0.0,8.256880733944953,0.33027522935779813,8.477064220183486,0.0,478.89908256880733,0.0,0.0,0.0,,4693.000000000019,0.0,516.6605504587177,0.0,82.33333333333367,0.0,516.6605504587177,0.0,6175.0000000000255,679.8165137614707,247.00000000000102,27.192660550458825,6339.666666666692,0.0,697.9449541284432,0.0,358150.00000000146,39429.3577981653,0.0,0.0,0.0,0.0,0.0,,0.0,
2383,2014-05-01,21:00:00,2014-05-01,07:00:00,2014-05-01 02:00:00,10.0,2014-05-01 07:00:00,2014-04-30 21:00:00,47.0,0.0,1.0,0.0,50.0,7.0,89.0,3.0,2470.0,0.0,0.0,0.0,night,121.0,121,2014,2014-05-01,4550.0,6.4,551.5000000000001,158.60000000000002,-810.0,0.1000000000000005,14.616666666666667,0.0343636574217179,0.0500000000000007,scoop,,0.0121457489878542,4.7,0.0,0.1,0.0,5.0,0.7,8.9,0.3,247.0,0.0,0.0,0.0,,3869.6666666666824,0.0,386.9666666666683,0.0,82.33333333333367,0.0,386.9666666666683,0.0,4116.666666666683,411.6666666666684,576.3333333333358,57.63333333333357,7327.666666666697,247.00000000000102,732.7666666666697,24.700000000000102,203363.3333333342,20336.333333333416,0.0,0.0,0.0,0.0,0.0,,0.0,
2384,2014-05-02,21:00:00,2014-05-02,06:15:00,2014-05-02 01:37:30,9.25,2014-05-02 06:15:00,2014-05-01 21:00:00,67.0,0.0,4.0,0.0,70.0,19.0,139.0,167.0,1900.0,0.0,0.0,0.0,night,122.0,122,2014,2014-05-02,5190.0,6.4,557.9000000000001,165.00000000000003,640.0,0.0,14.666666666666666,0.0813857159525839,0.0499999999999989,scoop,,0.0121457489878542,7.243243243243243,0.0,0.43243243243243246,0.0,7.5675675675675675,2.054054054054054,15.027027027027026,18.054054054054053,205.40540540540542,0.0,0.0,0.0,,5516.333333333356,0.0,596.3603603603628,0.0,329.3333333333347,0.0,596.3603603603628,0.0,5763.333333333358,623.0630630630657,1564.3333333333399,169.1171171171178,11444.333333333381,13749.666666666724,1237.2252252252304,1486.4504504504564,156433.33333333398,16911.71171171178,0.0,0.0,0.0,0.0,0.0,,0.0,
2385,2014-05-03,,,,,,,,,,,,,,,,,,,,night,,123,2014,2014-05-03,5480.0,6.3,564.2,171.30000000000004,290.0,-0.1000000000000005,14.716666666666669,0.1443002094215506,0.0500000000000024,scoop,,0.0121457489878542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,2014-05-04,21:00:00,2014-05-04,06:30:00,2014-05-04 01:45:00,9.5,2014-05-04 06:30:00,2014-05-03 21:00:00,271.0,0.0,2.0,0.0,22.0,9.0,132.0,22.0,120.0,0.0,0.0,0.0,night,124.0,124,2014,2014-05-04,5360.0,6.2,570.4000000000001,177.50000000000003,-120.0,-0.0999999999999996,14.766666666666666,0.2196413594529834,0.0499999999999971,scoop,,0.0121457489878542,28.526315789473685,0.0,0.21052631578947367,0.0,2.3157894736842106,0.9473684210526315,13.894736842105264,2.3157894736842106,12.631578947368421,0.0,0.0,0.0,,22312.333333333427,0.0,2348.6666666666765,0.0,164.66666666666734,0.0,2348.6666666666765,0.0,1811.3333333333408,190.66666666666745,741.0000000000031,78.00000000000031,10868.000000000045,1811.3333333333408,1144.0000000000048,190.66666666666745,9880.00000000004,1040.0000000000043,0.0,0.0,0.0,0.0,0.0,,0.0,
2387,2014-05-05,21:30:00,2014-05-05,06:00:00,2014-05-05 01:45:00,8.5,2014-05-05 06:00:00,2014-05-04 21:30:00,192.0,0.0,3.0,0.0,4.0,21.0,117.0,14.0,20.0,3.0,0.0,0.0,night,125.0,125,2014,2014-05-05,4540.0,6.6,577.0000000000001,184.1,-820.0,0.3999999999999994,14.816666666666666,0.3041012345753822,0.0500000000000007,scoop,,0.0121457489878542,22.58823529411765,0.0,0.35294117647058826,0.0,0.47058823529411764,2.4705882352941178,13.764705882352942,1.6470588235294117,2.3529411764705883,0.35294117647058826,0.0,0.0,,15808.000000000065,0.0,1859.7647058823607,0.0,247.00000000000102,0.0,1859.7647058823607,0.0,329.3333333333347,38.74509803921585,1729.000000000007,203.4117647058832,9633.00000000004,1152.6666666666715,1133.2941176470636,135.60784313725546,1646.6666666666736,193.72549019607925,247.00000000000102,29.058823529411885,0.0,0.0,0.0,,0.0,
2388,2014-05-06,21:00:00,2014-05-06,07:00:00,2014-05-06 02:00:00,10.0,2014-05-06 07:00:00,2014-05-05 21:00:00,116.0,0.0,1.0,0.0,6.0,31.0,94.0,4.0,240.0,0.0,0.0,0.0,night,126.0,126,2014,2014-05-06,4630.0,6.7,583.7000000000002,190.8,90.0,0.1000000000000005,14.866666666666667,0.3946594334497019,0.0500000000000007,scoop,,0.0121457489878542,11.6,0.0,0.1,0.0,0.6,3.1,9.4,0.4,24.0,0.0,0.0,0.0,,9550.666666666706,0.0,955.0666666666706,0.0,82.33333333333367,0.0,955.0666666666706,0.0,494.00000000000205,49.400000000000205,2552.333333333344,255.2333333333344,7739.333333333365,329.3333333333347,773.9333333333366,32.93333333333347,19760.00000000008,1976.0000000000082,0.0,0.0,0.0,0.0,0.0,,0.0,
2389,2014-05-07,21:00:00,2014-05-07,07:00:00,2014-05-07 02:00:00,10.0,2014-05-07 07:00:00,2014-05-06 21:00:00,56.0,0.0,0.0,0.0,7.0,4.0,86.0,3.0,500.0,0.0,0.0,0.0,night,127.0,127,2014,2014-05-07,4480.0,6.9,590.6000000000001,197.7,-150.0,0.2000000000000001,14.916666666666666,0.4885672235412985,0.0499999999999989,scoop,,0.0121457489878542,5.6,0.0,0.0,0.0,0.7,0.4,8.6,0.3,50.0,0.0,0.0,0.0,,4610.666666666686,0.0,461.06666666666854,0.0,0.0,0.0,461.06666666666854,0.0,576.3333333333358,57.63333333333357,329.3333333333347,32.93333333333347,7080.666666666696,247.00000000000102,708.0666666666696,24.700000000000102,41166.66666666684,4116.666666666683,0.0,0.0,0.0,0.0,0.0,,0.0,
2390,2014-05-08,21:00:00,2014-05-08,06:30:00,2014-05-08 01:45:00,9.5,2014-05-08 06:30:00,2014-05-07 21:00:00,47.0,0.0,2.0,0.0,0.0,3.0,151.0,7.0,25.0,1.0,0.0,0.0,night,128.0,128,2014,2014-05-08,4690.0,7.0,597.6000000000001,204.7,210.0,0.0999999999999996,14.966666666666669,0.5832129733296767,0.0500000000000024,scoop,,0.0121457489878542,4.947368421052632,0.0,0.21052631578947367,0.0,0.0,0.3157894736842105,15.894736842105264,0.7368421052631579,2.6315789473684212,0.10526315789473684,0.0,0.0,,3869.6666666666824,0.0,407.333333333335,0.0,164.66666666666734,0.0,407.333333333335,0.0,0.0,0.0,247.00000000000102,26.000000000000107,12432.333333333385,576.3333333333358,1308.6666666666722,60.66666666666691,2058.3333333333417,216.66666666666757,82.33333333333367,8.666666666666702,0.0,0.0,0.0,,0.0,
2391,2014-05-09,20:45:00,2014-05-09,06:15:00,2014-05-09 01:30:00,9.5,2014-05-09 06:15:00,2014-05-08 20:45:00,91.0,0.0,2.0,0.0,0.0,16.0,98.0,1.0,20.0,0.0,0.0,0.0,night,129.0,129,2014,2014-05-09,4750.0,6.9,604.5000000000001,211.6,60.0,-0.0999999999999996,15.016666666666667,0.6759214011428405,0.0499999999999989,scoop,,0.0121457489878542,9.578947368421053,0.0,0.21052631578947367,0.0,0.0,1.6842105263157894,10.31578947368421,0.10526315789473684,2.1052631578947367,0.0,0.0,0.0,,7492.333333333364,0.0,788.6666666666699,0.0,164.66666666666734,0.0,788.6666666666699,0.0,0.0,0.0,1317.3333333333387,138.66666666666723,8068.6666666667,82.33333333333367,849.3333333333369,8.666666666666702,1646.6666666666736,173.33333333333405,0.0,0.0,0.0,0.0,0.0,,0.0,
2392,2014-05-10,21:15:00,2014-05-10,06:30:00,2014-05-10 01:52:30,9.25,2014-05-10 06:30:00,2014-05-09 21:15:00,114.0,0.0,4.0,0.0,1.0,45.0,117.0,1.0,3.0,13.0,0.0,0.0,night,130.0,130,2014,2014-05-10,5530.0,6.7,611.2000000000002,218.3,780.0,-0.2000000000000001,15.066666666666666,0.7637263914387651,0.0499999999999989,scoop,,0.0121457489878542,12.324324324324325,0.0,0.43243243243243246,0.0,0.10810810810810811,4.864864864864865,12.64864864864865,0.10810810810810811,0.32432432432432434,1.4054054054054055,0.0,0.0,,9386.000000000038,0.0,1014.7027027027069,0.0,329.3333333333347,0.0,1014.7027027027069,0.0,82.33333333333367,8.900900900900938,3705.0000000000155,400.5405405405422,9633.00000000004,82.33333333333367,1041.4054054054097,8.900900900900938,247.00000000000102,26.702702702702815,1070.3333333333378,115.7117117117122,0.0,0.0,0.0,,0.0,
2393,2014-05-11,21:15:00,2014-05-11,06:30:00,2014-05-11 01:52:30,9.25,2014-05-11 06:30:00,2014-05-10 21:15:00,37.0,0.0,4.0,0.0,5.0,6.0,47.0,6.0,260.0,3.0,0.0,0.0,night,131.0,131,2014,2014-05-11,5540.0,7.1,618.3000000000002,225.4,10.0,0.3999999999999994,15.116666666666667,0.8432175150884325,0.0500000000000007,scoop,,0.0121457489878542,4.0,0.0,0.43243243243243246,0.0,0.5405405405405406,0.6486486486486487,5.081081081081081,0.6486486486486487,28.10810810810811,0.32432432432432434,0.0,0.0,,3046.3333333333458,0.0,329.3333333333347,0.0,329.3333333333347,0.0,329.3333333333347,0.0,411.6666666666684,44.50450450450469,494.00000000000205,53.40540540540563,3869.6666666666824,494.00000000000205,418.342342342344,53.40540540540563,21406.666666666755,2314.234234234244,247.00000000000102,26.702702702702815,0.0,0.0,0.0,,0.0,
2394,2014-05-12,21:15:00,2014-05-12,06:30:00,2014-05-12 01:52:30,9.25,2014-05-12 06:30:00,2014-05-11 21:15:00,20.0,0.0,0.0,0.0,0.0,5.0,54.0,0.0,25.0,0.0,0.0,0.0,night,132.0,132,2014,2014-05-12,5580.0,7.3,625.6000000000001,232.7,40.0,0.2000000000000001,15.15,0.9105197493035624,0.0333333333333332,scoop,,0.0121457489878542,2.1621621621621623,0.0,0.0,0.0,0.0,0.5405405405405406,5.837837837837838,0.0,2.7027027027027026,0.0,0.0,0.0,,1646.6666666666736,0.0,178.01801801801875,0.0,0.0,0.0,178.01801801801875,0.0,0.0,0.0,411.6666666666684,44.50450450450469,4446.000000000018,0.0,480.64864864865064,0.0,2058.3333333333417,222.52252252252345,0.0,0.0,0.0,0.0,0.0,,0.0,
2395,2014-05-13,21:15:00,2014-05-13,06:30:00,2014-05-13 01:52:30,9.25,2014-05-13 06:30:00,2014-05-12 21:15:00,29.0,0.0,0.0,0.0,3.0,4.0,87.0,1.0,140.0,0.0,0.0,0.0,night,133.0,133,2014,2014-05-13,5550.0,7.4,633.0000000000001,240.1,-30.0,0.1000000000000005,15.2,0.9614797640628736,0.0499999999999989,scoop,,0.0121457489878542,3.135135135135135,0.0,0.0,0.0,0.32432432432432434,0.43243243243243246,9.405405405405405,0.10810810810810811,15.135135135135135,0.0,0.0,0.0,,2387.6666666666765,0.0,258.1261261261272,0.0,0.0,0.0,258.1261261261272,0.0,247.00000000000102,26.702702702702815,329.3333333333347,35.60360360360375,7163.00000000003,82.33333333333367,774.3783783783815,8.900900900900938,11526.666666666715,1246.1261261261313,0.0,0.0,0.0,0.0,0.0,,0.0,
2396,2014-05-14,21:15:00,2014-05-14,06:00:00,2014-05-14 01:37:30,8.75,2014-05-14 06:00:00,2014-05-13 21:15:00,43.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,22.0,2.0,0.0,1.0,night,134.0,134,2014,2014-05-14,5510.0,7.5,640.5000000000001,247.6,-40.0,0.0999999999999996,15.25,0.9920776407009186,0.0500000000000007,scoop,,0.0121457489878542,4.914285714285715,0.0,0.0,0.0,0.0,0.22857142857142856,11.428571428571429,0.11428571428571428,2.5142857142857142,0.22857142857142856,0.0,0.11428571428571428,,3540.333333333348,0.0,404.6095238095255,0.0,0.0,0.0,404.6095238095255,0.0,0.0,0.0,164.66666666666734,18.819047619047698,8233.333333333367,82.33333333333367,940.9523809523848,9.409523809523849,1811.3333333333408,207.00952380952467,164.66666666666734,18.819047619047698,0.0,0.0,82.33333333333367,,9.409523809523849,
2397,2014-05-15,21:00:00,2014-05-15,05:30:00,2014-05-15 01:15:00,8.5,2014-05-15 05:30:00,2014-05-14 21:00:00,57.0,0.0,0.0,0.0,2.0,2.0,124.0,77.0,10.0,3.0,0.0,0.0,night,135.0,135,2014,2014-05-15,5670.0,7.5,648.0000000000001,255.1,160.0,0.0,15.283333333333331,0.9990100943295276,0.0333333333333314,scoop,,0.0048309178743961,6.705882352941177,0.0,0.0,0.0,0.23529411764705882,0.23529411764705882,14.588235294117647,9.058823529411764,1.1764705882352942,0.35294117647058826,0.0,0.0,,11799.000000000085,0.0,1388.1176470588337,0.0,0.0,0.0,1388.1176470588337,0.0,414.000000000003,48.70588235294153,414.000000000003,48.70588235294153,25668.000000000186,15939.000000000115,3019.7647058823745,1875.1764705882488,2070.000000000015,243.52941176470765,621.0000000000044,73.0588235294123,0.0,0.0,0.0,,0.0,
2398,2014-05-16,21:30:00,2014-05-16,05:00:00,2014-05-16 01:15:00,7.5,2014-05-16 05:00:00,2014-05-15 21:30:00,73.0,0.0,3.0,0.0,0.0,10.0,194.0,84.0,4.0,0.0,1.0,1.0,night,136.0,136,2014,2014-05-16,5210.0,7.5,655.5000000000001,262.6,-460.0,0.0,15.333333333333334,0.9803126293493356,0.0500000000000024,scoop,,0.0048309178743961,9.733333333333333,0.0,0.4,0.0,0.0,1.3333333333333333,25.866666666666667,11.2,0.5333333333333333,0.0,0.13333333333333333,0.13333333333333333,,15111.00000000011,0.0,2014.8000000000145,0.0,621.0000000000044,0.0,2014.8000000000145,0.0,0.0,0.0,2070.000000000015,276.000000000002,40158.00000000029,17388.000000000127,5354.400000000039,2318.4000000000165,828.000000000006,110.4000000000008,0.0,0.0,207.0000000000015,27.6000000000002,207.0000000000015,,27.6000000000002,
2399,2014-05-17,21:30:00,2014-05-17,05:30:00,2014-05-17 01:30:00,8.0,2014-05-17 05:30:00,2014-05-16 21:30:00,46.0,0.0,0.0,0.0,1.0,1.0,68.0,3.0,1.0,0.0,0.0,0.0,night,137.0,137,2014,2014-05-17,5080.0,7.3,662.8000000000001,269.90000000000003,-130.0,-0.2000000000000001,15.366666666666667,0.9358458862707264,0.0333333333333332,scoop,,0.0048309178743961,5.75,0.0,0.0,0.0,0.125,0.125,8.5,0.375,0.125,0.0,0.0,0.0,,9522.00000000007,0.0,1190.2500000000086,0.0,0.0,0.0,1190.2500000000086,0.0,207.0000000000015,25.87500000000019,207.0000000000015,25.87500000000019,14076.000000000102,621.0000000000044,1759.5000000000127,77.62500000000055,207.0000000000015,25.87500000000019,0.0,0.0,0.0,0.0,0.0,,0.0,
